Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Number,Quarter,Profit Margin %
CA-2017-110905,2017-09-10,2017-09-15,RW-19690,Robert Waldorf,United States,Springfield,Missouri,65807,Central,TEC-AC-10003023,Technology,Accessories,296.85,5,0.0,53.433,2017,September,9,3,18.0
CA-2017-110905,2017-09-10,2017-09-15,RW-19690,Robert Waldorf,United States,Springfield,Missouri,65807,Central,TEC-AC-10002217,Technology,Accessories,112.8,6,0.0,6.768,2017,September,9,3,6.0
CA-2017-110905,2017-09-10,2017-09-15,RW-19690,Robert Waldorf,United States,Springfield,Missouri,65807,Central,OFF-BI-10002954,Office Supplies,Binders,13.71,3,0.0,6.5808,2017,September,9,3,48.0
CA-2017-110905,2017-09-10,2017-09-15,RW-19690,Robert Waldorf,United States,Springfield,Missouri,65807,Central,OFF-PA-10002586,Office Supplies,Paper,24.9,5,0.0,11.703,2017,September,9,3,47.0
CA-2017-110905,2017-09-10,2017-09-15,RW-19690,Robert Waldorf,United States,Springfield,Missouri,65807,Central,OFF-ST-10000025,Office Supplies,Storage,286.29,3,0.0,17.1774,2017,September,9,3,5.999999999999999
CA-2017-110905,2017-09-10,2017-09-15,RW-19690,Robert Waldorf,United States,Springfield,Missouri,65807,Central,OFF-AP-10003281,Office Supplies,Appliances,24.18,2,0.0,7.254,2017,September,9,3,30.0
CA-2017-165841,2017-12-21,2017-12-28,DB-13210,Dean Braden,United States,Paterson,New Jersey,7501,East,TEC-PH-10002103,Technology,Phones,281.97,3,0.0,78.9516,2017,December,12,4,27.999999999999996
CA-2017-165841,2017-12-21,2017-12-28,DB-13210,Dean Braden,United States,Paterson,New Jersey,7501,East,OFF-SU-10000898,Office Supplies,Supplies,69.5,5,0.0,20.155,2017,December,12,4,29.000000000000004
CA-2017-165841,2017-12-21,2017-12-28,DB-13210,Dean Braden,United States,Paterson,New Jersey,7501,East,OFF-PA-10001144,Office Supplies,Paper,166.44,3,0.0,79.8912,2017,December,12,4,48.0
CA-2017-117485,2017-09-23,2017-09-29,BD-11320,Bill Donatelli,United States,Tulsa,Oklahoma,74133,Central,TEC-AC-10004659,Technology,Accessories,291.96,4,0.0,102.186,2017,September,9,3,35.0
CA-2017-140242,2017-05-06,2017-05-11,ML-17755,Max Ludwig,United States,Chicago,Illinois,60623,Central,OFF-AR-10004752,Office Supplies,Art,6.408,3,0.2,0.6408,2017,May,5,2,10.0
CA-2017-140242,2017-05-06,2017-05-11,ML-17755,Max Ludwig,United States,Chicago,Illinois,60623,Central,TEC-AC-10004659,Technology,Accessories,408.744,7,0.2,76.6395,2017,May,5,2,18.749999999999996
CA-2014-148950,2014-12-14,2014-12-19,JD-16015,Joy Daniels,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,Office Supplies,Binders,5.104,4,0.8,-8.6768,2014,December,12,4,-170.0
CA-2014-148950,2014-12-14,2014-12-19,JD-16015,Joy Daniels,United States,Chicago,Illinois,60610,Central,OFF-FA-10003059,Office Supplies,Fasteners,2.896,2,0.2,0.4706,2014,December,12,4,16.25
CA-2014-148950,2014-12-14,2014-12-19,JD-16015,Joy Daniels,United States,Chicago,Illinois,60610,Central,TEC-AC-10002718,Technology,Accessories,35.016,3,0.2,-2.1885,2014,December,12,4,-6.25
CA-2014-110408,2014-10-18,2014-10-20,AS-10225,Alan Schoenberger,United States,Montgomery,Alabama,36116,South,OFF-ST-10001522,Office Supplies,Storage,275.97,3,0.0,11.0388,2014,October,10,4,3.9999999999999996
CA-2014-110408,2014-10-18,2014-10-20,AS-10225,Alan Schoenberger,United States,Montgomery,Alabama,36116,South,TEC-PH-10002352,Technology,Phones,1394.95,5,0.0,362.687,2014,October,10,4,26.0
CA-2014-110408,2014-10-18,2014-10-20,AS-10225,Alan Schoenberger,United States,Montgomery,Alabama,36116,South,FUR-CH-10003774,Furniture,Chairs,545.88,6,0.0,70.9644,2014,October,10,4,13.0
CA-2015-109939,2015-05-08,2015-05-12,AA-10375,Allen Armold,United States,Salem,Oregon,97301,West,OFF-AR-10000127,Office Supplies,Art,5.248,2,0.2,0.5904,2015,May,5,2,11.25
CA-2016-112669,2016-04-14,2016-04-14,KT-16465,Kean Takahito,United States,Glendale,Arizona,85301,West,FUR-CH-10004086,Furniture,Chairs,933.536,4,0.2,105.0228,2016,April,4,2,11.250000000000002
CA-2016-112669,2016-04-14,2016-04-14,KT-16465,Kean Takahito,United States,Glendale,Arizona,85301,West,OFF-ST-10001228,Office Supplies,Storage,42.976,4,0.2,4.2976,2016,April,4,2,10.0
CA-2015-119592,2015-12-14,2015-12-16,MM-18280,Muhammed MacIntyre,United States,Columbus,Georgia,31907,South,OFF-BI-10004187,Office Supplies,Binders,3.76,2,0.0,1.8048,2015,December,12,4,48.00000000000001
CA-2014-122749,2014-12-03,2014-12-09,NG-18430,Nathan Gelder,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003811,Technology,Phones,479.96,4,0.0,134.3888,2014,December,12,4,28.000000000000004
CA-2014-164721,2014-11-25,2014-11-27,LW-16825,Laurel Workman,United States,Brentwood,California,94513,West,OFF-AP-10000240,Office Supplies,Appliances,320.88,6,0.0,93.0552,2014,November,11,4,28.999999999999996
CA-2014-164721,2014-11-25,2014-11-27,LW-16825,Laurel Workman,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,Furnishings,23.88,3,0.0,10.5072,2014,November,11,4,44.0
CA-2014-164721,2014-11-25,2014-11-27,LW-16825,Laurel Workman,United States,Brentwood,California,94513,West,OFF-PA-10000575,Office Supplies,Paper,26.76,4,0.0,12.3096,2014,November,11,4,46.0
CA-2016-147417,2016-07-25,2016-07-27,CB-12415,Christy Brittain,United States,Columbus,Ohio,43229,East,TEC-CO-10001449,Technology,Copiers,1439.976,4,0.4,191.9968,2016,July,7,3,13.333333333333334
CA-2015-127509,2015-11-09,2015-11-13,AS-10090,Adam Shillingsburg,United States,Springfield,Missouri,65807,Central,OFF-BI-10002393,Office Supplies,Binders,17.22,3,0.0,7.9212,2015,November,11,4,46.0
CA-2015-127509,2015-11-09,2015-11-13,AS-10090,Adam Shillingsburg,United States,Springfield,Missouri,65807,Central,FUR-TA-10002855,Furniture,Tables,1024.38,7,0.0,215.1198,2015,November,11,4,20.999999999999996
CA-2015-127509,2015-11-09,2015-11-13,AS-10090,Adam Shillingsburg,United States,Springfield,Missouri,65807,Central,OFF-EN-10000781,Office Supplies,Envelopes,26.22,3,0.0,12.3234,2015,November,11,4,47.0
CA-2015-127509,2015-11-09,2015-11-13,AS-10090,Adam Shillingsburg,United States,Springfield,Missouri,65807,Central,OFF-PA-10002160,Office Supplies,Paper,17.34,3,0.0,8.4966,2015,November,11,4,49.00000000000001
CA-2017-111374,2017-02-24,2017-02-28,CB-12415,Christy Brittain,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004970,Office Supplies,Binders,4.956,4,0.7,-3.7996,2017,February,2,1,-76.66666666666666
CA-2017-133648,2017-06-25,2017-07-02,ML-17755,Max Ludwig,United States,Springfield,Oregon,97477,West,OFF-LA-10003923,Office Supplies,Labels,71.04,6,0.2,26.64,2017,June,6,2,37.5
CA-2017-133648,2017-06-25,2017-07-02,ML-17755,Max Ludwig,United States,Springfield,Oregon,97477,West,OFF-AR-10002257,Office Supplies,Art,5.344,2,0.2,0.7348,2017,June,6,2,13.749999999999998
CA-2017-133648,2017-06-25,2017-07-02,ML-17755,Max Ludwig,United States,Springfield,Oregon,97477,West,OFF-FA-10004395,Office Supplies,Fasteners,11.304,3,0.2,-2.1195,2017,June,6,2,-18.75
US-2017-147221,2017-12-02,2017-12-04,JS-16030,Joy Smith,United States,Houston,Texas,77036,Central,OFF-AP-10002534,Office Supplies,Appliances,294.62,5,0.8,-766.012,2017,December,12,4,-259.99999999999994
US-2017-147221,2017-12-02,2017-12-04,JS-16030,Joy Smith,United States,Houston,Texas,77036,Central,FUR-FU-10004020,Furniture,Furnishings,8.752,4,0.6,-3.7196,2017,December,12,4,-42.49999999999999
CA-2014-131905,2014-02-06,2014-02-09,ND-18460,Neil Ducich,United States,Chesapeake,Virginia,23320,South,OFF-LA-10002787,Office Supplies,Labels,15.0,4,0.0,7.2,2014,February,2,1,48.00000000000001
CA-2014-131905,2014-02-06,2014-02-09,ND-18460,Neil Ducich,United States,Chesapeake,Virginia,23320,South,TEC-PH-10003645,Technology,Phones,161.61,1,0.0,42.0186,2014,February,2,1,25.999999999999996
CA-2014-131905,2014-02-06,2014-02-09,ND-18460,Neil Ducich,United States,Chesapeake,Virginia,23320,South,TEC-PH-10001615,Technology,Phones,144.95,5,0.0,42.0355,2014,February,2,1,29.000000000000004
CA-2017-166128,2017-04-11,2017-04-18,LW-17215,Luke Weiss,United States,Pasadena,California,91104,West,TEC-AC-10001767,Technology,Accessories,199.95,5,0.0,21.9945,2017,April,4,2,11.0
CA-2017-166128,2017-04-11,2017-04-18,LW-17215,Luke Weiss,United States,Pasadena,California,91104,West,OFF-AR-10001221,Office Supplies,Art,41.86,7,0.0,14.2324,2017,April,4,2,34.0
CA-2017-163510,2017-12-25,2017-12-28,JW-15955,Joni Wasserman,United States,Louisville,Kentucky,40214,South,OFF-ST-10000563,Office Supplies,Storage,95.94,3,0.0,9.594,2017,December,12,4,10.0
CA-2017-163510,2017-12-25,2017-12-28,JW-15955,Joni Wasserman,United States,Louisville,Kentucky,40214,South,FUR-CH-10001146,Furniture,Chairs,304.45,5,0.0,76.1125,2017,December,12,4,25.0
US-2017-143028,2017-04-11,2017-04-18,SC-20050,Sample Company A,United States,Lubbock,Texas,79424,Central,OFF-BI-10004738,Office Supplies,Binders,11.364,3,0.8,-17.046,2017,April,4,2,-149.99999999999997
CA-2014-111150,2014-12-31,2015-01-04,RW-19630,Rob Williams,United States,Columbia,Missouri,65203,Central,OFF-AR-10000034,Office Supplies,Art,29.68,7,0.0,11.5752,2014,December,12,4,39.0
CA-2014-111150,2014-12-31,2015-01-04,RW-19630,Rob Williams,United States,Columbia,Missouri,65203,Central,TEC-AC-10000290,Technology,Accessories,47.53,7,0.0,16.1602,2014,December,12,4,34.0
CA-2017-165386,2017-08-03,2017-08-04,CM-12190,Charlotte Melton,United States,Chicago,Illinois,60623,Central,FUR-BO-10003034,Furniture,Bookcases,183.372,2,0.3,-36.6744,2017,August,8,3,-20.0
CA-2014-116407,2014-11-15,2014-11-21,JF-15190,Jamie Frazer,United States,Johnson City,Tennessee,37604,South,OFF-AR-10001315,Office Supplies,Art,4.224,3,0.2,0.4752,2014,November,11,4,11.25
CA-2014-116407,2014-11-15,2014-11-21,JF-15190,Jamie Frazer,United States,Johnson City,Tennessee,37604,South,OFF-AP-10002118,Office Supplies,Appliances,333.056,2,0.2,29.1424,2014,November,11,4,8.75
CA-2014-116407,2014-11-15,2014-11-21,JF-15190,Jamie Frazer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10002137,Office Supplies,Paper,24.896,4,0.2,7.78,2014,November,11,4,31.25
CA-2015-155761,2015-12-11,2015-12-11,SC-20800,Stuart Calhoun,United States,Houston,Texas,77041,Central,TEC-AC-10001606,Technology,Accessories,159.984,2,0.2,35.9964,2015,December,12,4,22.5
CA-2015-155761,2015-12-11,2015-12-11,SC-20800,Stuart Calhoun,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,46.344,3,0.2,4.6344,2015,December,12,4,10.0
CA-2016-145905,2016-09-18,2016-09-23,AM-10705,Anne McFarland,United States,Auburn,Alabama,36830,South,FUR-CH-10001854,Furniture,Chairs,350.98,1,0.0,84.2352,2016,September,9,3,24.0
CA-2016-145905,2016-09-18,2016-09-23,AM-10705,Anne McFarland,United States,Auburn,Alabama,36830,South,OFF-PA-10000533,Office Supplies,Paper,13.08,2,0.0,6.0168,2016,September,9,3,46.0
CA-2016-145905,2016-09-18,2016-09-23,AM-10705,Anne McFarland,United States,Auburn,Alabama,36830,South,OFF-ST-10003716,Office Supplies,Storage,900.08,4,0.0,117.0104,2016,September,9,3,13.0
CA-2015-113110,2015-03-19,2015-03-23,BK-11260,Berenike Kampe,United States,San Bernardino,California,92404,West,OFF-BI-10000088,Office Supplies,Binders,17.568,2,0.2,6.3684,2015,March,3,1,36.25
CA-2015-113110,2015-03-19,2015-03-23,BK-11260,Berenike Kampe,United States,San Bernardino,California,92404,West,OFF-LA-10000240,Office Supplies,Labels,14.62,2,0.0,6.8714,2015,March,3,1,47.0
CA-2015-113110,2015-03-19,2015-03-23,BK-11260,Berenike Kampe,United States,San Bernardino,California,92404,West,OFF-SU-10001165,Office Supplies,Supplies,33.36,4,0.0,8.6736,2015,March,3,1,26.0
CA-2015-113110,2015-03-19,2015-03-23,BK-11260,Berenike Kampe,United States,San Bernardino,California,92404,West,OFF-PA-10002749,Office Supplies,Paper,40.14,6,0.0,19.6686,2015,March,3,1,49.00000000000001
CA-2016-168354,2016-09-19,2016-09-21,RH-19510,Rick Huthwaite,United States,Providence,Rhode Island,2908,East,OFF-ST-10001490,Office Supplies,Storage,1606.23,9,0.0,481.869,2016,September,9,3,30.0
CA-2016-168354,2016-09-19,2016-09-21,RH-19510,Rick Huthwaite,United States,Providence,Rhode Island,2908,East,OFF-PA-10002377,Office Supplies,Paper,17.04,3,0.0,7.668,2016,September,9,3,45.0
CA-2016-168354,2016-09-19,2016-09-21,RH-19510,Rick Huthwaite,United States,Providence,Rhode Island,2908,East,OFF-BI-10004826,Office Supplies,Binders,49.53,3,0.0,23.7744,2016,September,9,3,48.0
CA-2016-168354,2016-09-19,2016-09-21,RH-19510,Rick Huthwaite,United States,Providence,Rhode Island,2908,East,FUR-CH-10004675,Furniture,Chairs,872.32,4,0.0,244.2496,2016,September,9,3,27.999999999999996
US-2017-111241,2017-08-20,2017-08-22,GM-14500,Gene McClure,United States,Fresno,California,93727,West,OFF-BI-10002867,Office Supplies,Binders,239.12,5,0.2,77.714,2017,August,8,3,32.5
CA-2015-114237,2015-03-13,2015-03-15,MC-17275,Marc Crier,United States,Seattle,Washington,98103,West,FUR-BO-10004409,Furniture,Bookcases,141.96,2,0.0,39.7488,2015,March,3,1,28.000000000000004
CA-2016-113516,2016-09-08,2016-09-10,VM-21685,Valerie Mitchum,United States,Lancaster,California,93534,West,OFF-BI-10002225,Office Supplies,Binders,33.024,2,0.2,11.5584,2016,September,9,3,35.0
CA-2016-113516,2016-09-08,2016-09-10,VM-21685,Valerie Mitchum,United States,Lancaster,California,93534,West,OFF-BI-10001989,Office Supplies,Binders,67.136,4,0.2,23.4976,2016,September,9,3,35.0
CA-2015-117961,2015-11-26,2015-11-30,GP-14740,Guy Phonely,United States,Leominster,Massachusetts,1453,East,OFF-BI-10000343,Office Supplies,Binders,14.73,3,0.0,6.9231,2015,November,11,4,47.0
CA-2015-117961,2015-11-26,2015-11-30,GP-14740,Guy Phonely,United States,Leominster,Massachusetts,1453,East,OFF-ST-10001172,Office Supplies,Storage,104.9,5,0.0,25.176,2015,November,11,4,23.999999999999996
CA-2015-117961,2015-11-26,2015-11-30,GP-14740,Guy Phonely,United States,Leominster,Massachusetts,1453,East,OFF-BI-10003707,Office Supplies,Binders,61.04,4,0.0,30.52,2015,November,11,4,50.0
CA-2015-117961,2015-11-26,2015-11-30,GP-14740,Guy Phonely,United States,Leominster,Massachusetts,1453,East,OFF-PA-10001274,Office Supplies,Paper,10.95,3,0.0,5.1465,2015,November,11,4,47.0
CA-2016-128923,2016-12-09,2016-12-13,GB-14530,George Bell,United States,Fort Worth,Texas,76106,Central,OFF-PA-10002250,Office Supplies,Paper,9.392,2,0.2,3.2872,2016,December,12,4,35.0
CA-2016-128923,2016-12-09,2016-12-13,GB-14530,George Bell,United States,Fort Worth,Texas,76106,Central,OFF-AR-10000475,Office Supplies,Art,9.328,1,0.2,0.8162,2016,December,12,4,8.75
CA-2017-162481,2017-09-25,2017-09-29,CT-11995,Carol Triggs,United States,Rochester,Minnesota,55901,Central,OFF-BI-10002976,Office Supplies,Binders,8.26,2,0.0,3.8822,2017,September,9,3,47.0
CA-2017-162481,2017-09-25,2017-09-29,CT-11995,Carol Triggs,United States,Rochester,Minnesota,55901,Central,FUR-CH-10003061,Furniture,Chairs,269.97,3,0.0,51.2943,2017,September,9,3,18.999999999999996
CA-2015-119214,2015-01-23,2015-01-27,CW-11905,Carl Weiss,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,Office Supplies,Paper,29.04,3,0.0,13.9392,2015,January,1,1,48.0
CA-2015-119214,2015-01-23,2015-01-27,CW-11905,Carl Weiss,United States,Bozeman,Montana,59715,West,OFF-LA-10003077,Office Supplies,Labels,14.62,2,0.0,6.8714,2015,January,1,1,47.0
CA-2015-122287,2015-06-18,2015-06-23,SN-20560,Skye Norling,United States,Peoria,Arizona,85345,West,OFF-PA-10001661,Office Supplies,Paper,11.952,3,0.2,4.3326,2015,June,6,2,36.25000000000001
CA-2015-122287,2015-06-18,2015-06-23,SN-20560,Skye Norling,United States,Peoria,Arizona,85345,West,OFF-BI-10004656,Office Supplies,Binders,4.536,7,0.7,-3.3264,2015,June,6,2,-73.33333333333334
CA-2015-122287,2015-06-18,2015-06-23,SN-20560,Skye Norling,United States,Peoria,Arizona,85345,West,OFF-BI-10003707,Office Supplies,Binders,9.156,2,0.7,-6.104,2015,June,6,2,-66.66666666666666
CA-2015-122287,2015-06-18,2015-06-23,SN-20560,Skye Norling,United States,Peoria,Arizona,85345,West,FUR-FU-10004973,Furniture,Furnishings,75.36,5,0.2,20.724,2015,June,6,2,27.500000000000004
CA-2015-104493,2015-10-02,2015-10-08,EB-13705,Ed Braxton,United States,San Diego,California,92105,West,OFF-BI-10004817,Office Supplies,Binders,57.504,6,0.2,20.1264,2015,October,10,4,35.0
US-2017-158946,2017-11-18,2017-11-23,JW-15220,Jane Waco,United States,Lakewood,Ohio,44107,East,OFF-AR-10001860,Office Supplies,Art,38.864,7,0.2,7.7728,2017,November,11,4,20.0
CA-2014-129168,2014-08-17,2014-08-23,KB-16585,Ken Black,United States,Houston,Texas,77095,Central,OFF-PA-10001639,Office Supplies,Paper,15.552,3,0.2,5.4432,2014,August,8,3,35.0
CA-2016-131835,2016-07-17,2016-07-21,MC-17590,Matt Collister,United States,Perth Amboy,New Jersey,8861,East,OFF-AP-10004487,Office Supplies,Appliances,162.64,2,0.0,45.5392,2016,July,7,3,28.000000000000004
CA-2016-131835,2016-07-17,2016-07-21,MC-17590,Matt Collister,United States,Perth Amboy,New Jersey,8861,East,TEC-PH-10001760,Technology,Phones,597.0,3,0.0,280.59,2016,July,7,3,47.0
CA-2016-131835,2016-07-17,2016-07-21,MC-17590,Matt Collister,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10004071,Office Supplies,Paper,55.48,1,0.0,26.6304,2016,July,7,3,48.00000000000001
CA-2015-142237,2015-07-11,2015-07-13,CK-12595,Clytie Kelty,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004848,Furniture,Furnishings,289.8,7,0.2,36.225,2015,July,7,3,12.5
CA-2015-142237,2015-07-11,2015-07-13,CK-12595,Clytie Kelty,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004022,Office Supplies,Binders,2.502,3,0.7,-2.0016,2015,July,7,3,-80.0
CA-2015-142237,2015-07-11,2015-07-13,CK-12595,Clytie Kelty,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003669,Office Supplies,Binders,6.48,4,0.7,-4.752,2015,July,7,3,-73.33333333333333
CA-2015-142237,2015-07-11,2015-07-13,CK-12595,Clytie Kelty,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003833,Furniture,Chairs,341.488,8,0.3,-73.176,2015,July,7,3,-21.42857142857143
CA-2015-142237,2015-07-11,2015-07-13,CK-12595,Clytie Kelty,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003732,Office Supplies,Art,11.12,5,0.2,0.834,2015,July,7,3,7.5
CA-2015-142237,2015-07-11,2015-07-13,CK-12595,Clytie Kelty,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003142,Furniture,Furnishings,25.344,6,0.2,3.4848,2015,July,7,3,13.749999999999998
CA-2016-136434,2016-12-01,2016-12-07,RD-19480,Rick Duston,United States,Richmond,Indiana,47374,Central,FUR-FU-10001196,Furniture,Furnishings,17.31,3,0.0,5.193,2016,December,12,4,30.0
CA-2017-120376,2017-12-22,2017-12-25,TP-21130,Theone Pippenger,United States,Detroit,Michigan,48227,Central,TEC-AC-10001114,Technology,Accessories,199.95,5,0.0,63.984,2017,December,12,4,32.0
CA-2017-120376,2017-12-22,2017-12-25,TP-21130,Theone Pippenger,United States,Detroit,Michigan,48227,Central,FUR-CH-10002335,Furniture,Chairs,1586.69,7,0.0,412.5394,2017,December,12,4,26.0
CA-2017-120376,2017-12-22,2017-12-25,TP-21130,Theone Pippenger,United States,Detroit,Michigan,48227,Central,TEC-AC-10000844,Technology,Accessories,84.99,1,0.0,30.5964,2017,December,12,4,36.0
CA-2017-120376,2017-12-22,2017-12-25,TP-21130,Theone Pippenger,United States,Detroit,Michigan,48227,Central,FUR-TA-10004534,Furniture,Tables,411.8,2,0.0,70.006,2017,December,12,4,17.0
CA-2014-106439,2014-10-31,2014-11-04,GG-14650,Greg Guthrie,United States,Los Angeles,California,90049,West,OFF-FA-10002975,Office Supplies,Fasteners,11.34,3,0.0,5.2164,2014,October,10,4,46.0
CA-2014-106439,2014-10-31,2014-11-04,GG-14650,Greg Guthrie,United States,Los Angeles,California,90049,West,OFF-ST-10003996,Office Supplies,Storage,80.3,5,0.0,20.878,2014,October,10,4,26.0
CA-2014-106439,2014-10-31,2014-11-04,GG-14650,Greg Guthrie,United States,Los Angeles,California,90049,West,OFF-BI-10002571,Office Supplies,Binders,15.968,2,0.2,5.3892,2014,October,10,4,33.75
CA-2014-106439,2014-10-31,2014-11-04,GG-14650,Greg Guthrie,United States,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,64.74,13,0.0,30.4278,2014,October,10,4,47.00000000000001
CA-2014-106439,2014-10-31,2014-11-04,GG-14650,Greg Guthrie,United States,Los Angeles,California,90049,West,OFF-BI-10004209,Office Supplies,Binders,19.296,3,0.2,6.03,2014,October,10,4,31.25
CA-2014-106439,2014-10-31,2014-11-04,GG-14650,Greg Guthrie,United States,Los Angeles,California,90049,West,OFF-ST-10001963,Office Supplies,Storage,405.64,4,0.0,12.1692,2014,October,10,4,3.0000000000000004
CA-2014-106439,2014-10-31,2014-11-04,GG-14650,Greg Guthrie,United States,Los Angeles,California,90049,West,FUR-CH-10003833,Furniture,Chairs,146.352,3,0.2,-9.147,2014,October,10,4,-6.25
